pair_key,family,claim,source_task,target_task,seed,sample_size,repeat,method,target_nominal_trajectories,target_interventions_for_fit,target_interventions_for_validation,source_sample_size,fit_success,fit_error,fit_seconds,m_transfer_correct,e_alpha,e_task,alpha_active_du,alpha_active_dv,alpha_active_dw,alpha_active_roll,alpha_active_pitch,alpha_active_yaw
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,5,0,Frame-weighted target scratch,0,5,0,0,True,,0.004875098122283816,False,0.14839225715609566,7.13836939215805e-06,0.5602649964569466,0.5602649964569466,0.5602649964569466,0.5602649964569466,0.5602649964569466,0.5602649964569466
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,5,0,Phase scalar GP target scratch,0,5,0,0,True,,0.1389014150481671,False,0.1483953129548117,7.138574553373135e-06,0.564525395145628,0.564525395145628,0.564525395145628,0.564525395145628,0.564525395145628,0.564525395145628
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,5,0,Pdiag finite target scratch,0,5,0,0,True,,0.9766231959220022,True,0.004371651623920676,5.081426310964991e-07,1.1181216177523623,0.8303085696075383,1.001975473683637,0.004382335962942891,0.03445111112594359,0.00849808980123416
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,8,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,8,30,True,,0.0,True,0.0003450676808270327,2.5208333918815186e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,8,0,Frame-weighted target scratch,0,8,0,0,True,,0.004803739953786135,False,0.1573078345646453,6.6992842300011386e-06,0.6373694439180749,0.6373694439180749,0.6373694439180749,0.6373694439180749,0.6373694439180749,0.6373694439180749
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,8,0,Phase scalar GP target scratch,0,8,0,0,True,,0.13277282589115202,False,0.15731020110165347,6.69942788090925e-06,0.6422161651632128,0.6422161651632128,0.6422161651632128,0.6422161651632128,0.6422161651632128,0.6422161651632128
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,8,0,Pdiag finite target scratch,0,8,0,0,True,,2.080748300999403,True,0.0007783671546742064,2.831621790462644e-07,0.9561433140911048,1.046618024876977,1.0066205435002333,0.07341220747594136,0.01830370035158064,0.02673246208058522
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,3,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,3,30,True,,0.0,True,0.0003450676808270327,2.592678157501636e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,3,0,Frame-weighted target scratch,0,3,0,0,True,,0.004811237100511789,False,0.17131099225267485,9.963135069302205e-06,0.2931074080065152,0.2931074080065152,0.2931074080065152,0.2931074080065152,0.2931074080065152,0.2931074080065152
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,3,0,Phase scalar GP target scratch,0,3,0,0,True,,0.11959746805950999,False,0.17131435927883182,9.963350463680687e-06,0.295336272152807,0.295336272152807,0.295336272152807,0.295336272152807,0.295336272152807,0.295336272152807
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,3,0,Pdiag finite target scratch,0,3,0,0,True,,1.0970398038625717,True,0.0018376868620801642,3.479194281636987e-07,1.0782856163899217,0.9025231953052367,0.9844515139388494,0.045812644539339885,0.03054411672714748,0.020463304133998498
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,5,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,5,30,True,,0.0,True,0.0003450676808270327,2.7204435722190836e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,5,0,Frame-weighted target scratch,0,5,0,0,True,,0.004851446021348238,False,0.14735759577403737,7.164251160654584e-06,0.5431674390232561,0.5431674390232561,0.5431674390232561,0.5431674390232561,0.5431674390232561,0.5431674390232561
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,5,0,Phase scalar GP target scratch,0,5,0,0,True,,0.14043848006986082,False,0.14736076804139428,7.16451217064366e-06,0.5472978239852349,0.5472978239852349,0.5472978239852349,0.5472978239852349,0.5472978239852349,0.5472978239852349
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,5,0,Pdiag finite target scratch,0,5,0,0,True,,2.4267691229470074,True,0.000798670961695911,3.0361081159092383e-07,0.9656224500806453,1.0792870786458946,0.9981836191744818,0.011010447580740252,0.034907059011454626,0.01631989736467385
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,8,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,8,30,True,,0.0,True,0.0003450676808270327,2.7299695834622387e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,8,0,Frame-weighted target scratch,0,8,0,0,True,,0.008068775990977883,False,0.14626969871668782,6.226259217712486e-06,0.4980011421568613,0.4980011421568613,0.4980011421568613,0.4980011421568613,0.4980011421568613,0.4980011421568613
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,8,0,Phase scalar GP target scratch,0,8,0,0,True,,0.1265732019674033,False,0.14627311514872882,6.226448052380932e-06,0.5017880709762745,0.5017880709762745,0.5017880709762745,0.5017880709762745,0.5017880709762745,0.5017880709762745
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20270818,8,0,Pdiag finite target scratch,0,8,0,0,True,,2.237445142120123,True,0.0005819189635530056,2.926428327403333e-07,0.9439147210517846,1.0181506884932259,0.9893975106168224,0.01987631186053164,0.011113286580155526,0.02085170836323713
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,3,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,3,30,True,,0.0,True,0.0003450676808270327,2.6174597066518674e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,3,0,Frame-weighted target scratch,0,3,0,0,True,,0.004850252065807581,False,0.2120130895129635,1.3449135128056644e-05,0.16477989179052338,0.16477989179052338,0.16477989179052338,0.16477989179052338,0.16477989179052338,0.16477989179052338
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,3,0,Phase scalar GP target scratch,0,3,0,0,True,,0.12453179503791034,False,0.21201545992504336,1.3449295078480277e-05,0.16603292033833972,0.16603292033833972,0.16603292033833972,0.16603292033833972,0.16603292033833972,0.16603292033833972
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,3,0,Pdiag finite target scratch,0,3,0,0,True,,0.9041793940123171,True,0.00545937253122042,5.185550123148895e-07,0.7763698143338119,1.0302570672085185,1.010103131307924,0.018233714829444452,0.024215915337071466,0.013642711340811624
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,5,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,5,30,True,,0.0,True,0.0003450676808270327,2.656390887455477e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,5,0,Frame-weighted target scratch,0,5,0,0,True,,0.004755787085741758,False,0.14836525978218773,6.432546278826496e-06,0.5598809311760987,0.5598809311760987,0.5598809311760987,0.5598809311760987,0.5598809311760987,0.5598809311760987
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,5,0,Phase scalar GP target scratch,0,5,0,0,True,,0.1406136390287429,False,0.1483683183423114,6.4327041659486e-06,0.5641384098365295,0.5641384098365295,0.5641384098365295,0.5641384098365295,0.5641384098365295,0.5641384098365295
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,5,0,Pdiag finite target scratch,0,5,0,0,True,,0.9959790019784123,True,0.002027661949981628,3.5718806640181174e-07,1.118810195525796,0.9927430049111576,0.9203673151395678,0.015890274948118684,0.01144138348309635,0.018977735458685887
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,8,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,8,30,True,,0.0,True,0.0003450676808270327,2.839626956854093e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,8,0,Frame-weighted target scratch,0,8,0,0,True,,0.004955959040671587,False,0.17252337020029165,7.598286127737501e-06,0.7118413075177381,0.7118413075177381,0.7118413075177381,0.7118413075177381,0.7118413075177381,0.7118413075177381
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,8,0,Phase scalar GP target scratch,0,8,0,0,True,,0.14087284193374217,False,0.17252481609138773,7.598425837086674e-06,0.7172543319750961,0.7172543319750961,0.7172543319750961,0.7172543319750961,0.7172543319750961,0.7172543319750961
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20280818,8,0,Pdiag finite target scratch,0,8,0,0,True,,3.8160719780717045,True,0.0012828516665556778,3.2752695692519047e-07,1.0357031247553916,1.055211726006772,0.9155278000188566,0.011766605426939834,0.03299756990232508,0.04053828749472496
